1005199at32523	61388_0:001440
1005199at32523	61621_0:0046d2
1005199at32523	61622_0:000f1c
1005199at32523	61853_0:00458b
1005199at32523	64176_0:000f3b
1005199at32523	72004_0:002ed0
1005199at32523	73337_0:001190
1005199at32523	74926_0:003c25
1005199at32523	76717_0:004d72
1005199at32523	76717_0:004d7d
1005199at32523	79684_0:0049a2
1005199at32523	80427_0:000a2e
1005199at32523	81572_0:0048a0
1005199at32523	8355_0:006932
1005199at32523	8355_0:006b3e
1005199at32523	8364_0:0046cf
1005199at32523	8384_0:0044b8
1005199at32523	8407_0:004855
1005199at32523	8467_0:00366d
1005199at32523	8478_0:004f44
1005199at32523	8496_0:0000b6
1005199at32523	8520_0:000b28
1005199at32523	8524_0:000e1c
1005199at32523	8663_0:003817
1005199at32523	8673_0:00398d
1005199at32523	87175_0:003c00
1005199at32523	88082_0:000a43
1005199at32523	88082_0:000a5b
1005199at32523	885580_0:00290a
1005199at32523	8932_0:003b96
1005199at32523	89399_0:003fd2
1005199at32523	89462_0:00056c
1005199at32523	89673_0:0016e8
1005199at32523	90247_0:00469c
1005199at32523	9103_0:004008
1005199at32523	9160_0:002079
1005199at32523	91951_0:0041a4
1005199at32523	9258_0:0043a8
1005199at32523	9261_0:003afe
1005199at32523	9305_0:003050
1005199at32523	93162_0:004b3d
1005199at32523	933632_0:000f21
1005199at32523	9337_0:004817
1005199at32523	9361_0:000d26
1005199at32523	9365_0:0029b8
1005199at32523	9371_0:0023cf
1005199at32523	93934_0:003e67
1005199at32523	9402_0:0002cc
1005199at32523	9407_0:000583
1005199at32523	9417_0:00209d
1005199at32523	9423_0:0046b0
1005199at32523	9430_0:001683
1005199at32523	9447_0:000aea
1005199at32523	94827_0:000d65
1005199at32523	9483_0:0011de
1005199at32523	94885_0:001a7d
1005199at32523	9515_0:0049f6
1005199at32523	9531_0:003200
1005199at32523	9541_0:0011e5
1005199at32523	9544_0:00129f
1005199at32523	9545_0:0023b8
1005199at32523	9565_0:0014e0
1005199at32523	9568_0:004b88
1005199at32523	95912_0:0041bf
1005199at32523	9597_0:001bb0
1005199at32523	9598_0:001d99
1005199at32523	9601_0:001aa2
1005199at32523	9606_0:00194d
1005199at32523	9606_0:001c7b
1005199at32523	9615_0:0023fd
1005199at32523	9627_0:000854
1005199at32523	9643_0:0018bf
1005199at32523	9644_0:002e62
1005199at32523	9646_0:00171a
1005199at32523	9657_0:001ea6
1005199at32523	9685_0:001934
1005199at32523	9689_0:0015d8
1005199at32523	9691_0:004d0b
1005199at32523	9694_0:00155d
1005199at32523	9696_0:001761
1005199at32523	9704_0:002578
1005199at32523	9708_0:00440b
1005199at32523	9711_0:001773
1005199at32523	9713_0:002473
1005199at32523	9715_0:003842
1005199at32523	9716_0:0042e8
1005199at32523	9720_0:004aa0
1005199at32523	9731_0:0045e1
1005199at32523	9733_0:004add
1005199at32523	9739_0:002910
1005199at32523	9749_0:003ded
1005199at32523	9755_0:0036f7
1005199at32523	9771_0:002b67
1005199at32523	9785_0:004b14
1005199at32523	9793_0:001d8b
1005199at32523	9796_0:004018
1005199at32523	9798_0:003ff2
1005199at32523	9823_0:00257d
1005199at32523	9837_0:002f09
1005199at32523	9838_0:003631
1005199at32523	9860_0:0017b4
1005199at32523	9880_0:002b58
1005199at32523	9913_0:0042cf
1005199at32523	9915_0:003fe1
1005199at32523	9925_0:00404a
1005199at32523	9940_0:00438a
1005199at32523	9974_0:004ef1
1005199at32523	9978_0:001968
1005199at32523	9986_0:001f01
1005199at32523	9994_0:001910
1005199at32523	9995_0:0032ce
1005199at32523	9999_0:004311
1567973at7742	10020_0:00458d
1567973at7742	10029_0:00088f
1567973at7742	10036_0:003c08
1567973at7742	10036_0:003cd1
1567973at7742	10041_0:002e31
1567973at7742	10041_0:004bee
1567973at7742	10047_0:004470
1567973at7742	10089_0:0043ea
1567973at7742	10090_0:004d12
1567973at7742	10093_0:003ee3
1567973at7742	10117_0:005048
1567973at7742	10141_0:003517
1567973at7742	10160_0:00049f
1567973at7742	10181_0:001796
1567973at7742	1026970_0:004746
1567973at7742	103695_0:0047dc
1567973at7742	103944_0:00375d
1567973at7742	103944_0:0049b4
1567973at7742	1047088_0:003478
1567973at7742	105023_0:0017c2
1567973at7742	105023_0:00491b
1567973at7742	105255_0:001c17
1567973at7742	106582_0:004ec7
1567973at7742	106582_0:005b34
1567973at7742	109280_0:001648
1567973at7742	109280_0:0023eb
1567973at7742	109478_0:000aec
1567973at7742	109905_0:0020c1
1567973at7742	109905_0:003d42
1567973at7742	111838_0:00491d
1567973at7742	113540_0:004675
1567973at7742	113540_0:005499
1567973at7742	118141_0:002f96
1567973at7742	118141_0:0056b4
1567973at7742	118797_0:002727
1567973at7742	119488_0:002123
1567973at7742	119488_0:003fd8
1567973at7742	1203425_0:002da2
1567973at7742	1203425_0:003ce9
1567973at7742	1230840_0:00357c
1567973at7742	1234273_0:002871
1567973at7742	1234273_0:002cc8
1567973at7742	1250792_0:001970
1567973at7742	1250792_0:001b37
1567973at7742	1250792_0:001b81
1567973at7742	1250792_0:004513
1567973at7742	125878_0:0012ae
1567973at7742	127582_0:0048cb
1567973at7742	130825_0:0026c6
1567973at7742	132908_0:003b1e
1567973at7742	13397_0:0033df
1567973at7742	134920_0:00268a
1567973at7742	134920_0:004e49
1567973at7742	13616_0:001d63
1567973at7742	137520_0:000adb
1567973at7742	1415580_0:0013fa
1567973at7742	143291_0:002344
1567973at7742	143292_0:0030fa
1567973at7742	143302_0:0042e0
1567973at7742	144197_0:0016f0
1567973at7742	144197_0:00307e
1567973at7742	146911_0:003507
1567973at7742	147949_0:000d5d
1567973at7742	147949_0:0025e3
1567973at7742	150288_0:001420
1567973at7742	150288_0:004dcd
1567973at7742	1574408_0:004872
1567973at7742	158456_0:0032f3
1567973at7742	1606681_0:0037c6
1567973at7742	1606681_0:0063d9
1567973at7742	160734_0:0018c6
1567973at7742	160734_0:003ea4
1567973at7742	160734_0:0055bf
1567973at7742	160734_0:00632b
1567973at7742	1608454_0:001060
1567973at7742	1608454_0:00662a
1567973at7742	1608454_0:009a58
1567973at7742	1608482_0:004520
1567973at7742	161584_0:00257d
1567973at7742	161584_0:003722
1567973at7742	1676925_0:005095
1567973at7742	1676925_0:005ba5
1567973at7742	1706337_0:000984
1567973at7742	173247_0:0014f2
1567973at7742	173247_0:0026b9
1567973at7742	1737458_0:00093f
1567973at7742	175797_0:00232f
1567973at7742	175797_0:0027a8
1567973at7742	175797_0:0027c4
1567973at7742	176946_0:003f3e
1567973at7742	181119_0:003c30
1567973at7742	181472_0:002c84
1567973at7742	181472_0:00523a
1567973at7742	1825980_0:004537
1567973at7742	1841481_0:001435
1567973at7742	1841481_0:00205f
1567973at7742	1868482_0:003eeb
1567973at7742	186990_0:003bd8
1567973at7742	191870_0:003870
1567973at7742	192404_0:001aa2
1567973at7742	194408_0:00517e
1567973at7742	194408_0:0051a0
1567973at7742	195615_0:001d80
1567973at7742	195615_0:00412c
1567973at7742	205130_0:00272d
1567973at7742	205130_0:0038c1
1567973at7742	208333_0:00090c
1567973at7742	208333_0:00319c
1567973at7742	210632_0:000a67
1567973at7742	210632_0:003b9e
1567973at7742	210632_0:003baf
1567973at7742	210632_0:003ddf
1567973at7742	210632_0:003df5
1567973at7742	210632_0:003fac
1567973at7742	214514_0:001a8c
1567973at7742	215358_0:0031c1
1567973at7742	215358_0:0033c4
1567973at7742	216574_0:003c68
1567973at7742	221976_0:001ff5
1567973at7742	223781_0:0040e4
1567973at7742	225400_0:003839
1567973at7742	230844_0:004aa4
1567973at7742	241271_0:0020c8
1567973at7742	241271_0:003deb
1567973at7742	244447_0:0040c1
1567973at7742	246437_0:00245f
1567973at7742	259920_0:003ca6
1567973at7742	260615_0:0054f0
1567973at7742	260995_0:00382d
1567973at7742	27622_0:00488c
1567973at7742	27675_0:002608
1567973at7742	27687_0:0000ad
1567973at7742	27706_0:000bbd
1567973at7742	27706_0:00277a
1567973at7742	278164_0:00344e
1567973at7742	278164_0:004e8d
1567973at7742	283035_0:002efd
1567973at7742	283035_0:003ecd
1567973at7742	28377_0:00082e
1567973at7742	286419_0:002491
1567973at7742	28737_0:00377b
1567973at7742	28743_0:0017e3
1567973at7742	28743_0:003fc6
1567973at7742	28829_0:00267b
1567973at7742	28829_0:004d63
1567973at7742	29073_0:00399e
1567973at7742	29078_0:003c9a
1567973at7742	29088_0:00296c
1567973at7742	291302_0:0031fc
1567973at7742	29139_0:003cac
1567973at7742	29144_0:00384f
1567973at7742	29144_0:004c7c
1567973at7742	299123_0:003c3e
1567973at7742	299321_0:001b73
1567973at7742	299321_0:0051ff
1567973at7742	30331_0:004859
1567973at7742	303518_0:004ad3
1567973at7742	303518_0:004ae4
1567973at7742	303518_0:0053f5
1567973at7742	30464_0:003750
1567973at7742	30522_0:0042a3
1567973at7742	30538_0:0028a5
1567973at7742	30608_0:0015aa
1567973at7742	30611_0:001ba1
1567973at7742	30732_0:001e7f
1567973at7742	30732_0:0027ad
1567973at7742	30732_0:0036f4
1567973at7742	30732_0:003810
1567973at7742	30732_0:003886
1567973at7742	307959_0:004136
1567973at7742	307959_0:004feb
1567973at7742	307959_0:009caa
1567973at7742	31033_0:00192d
1567973at7742	31033_0:002cf6
1567973at7742	310571_0:002fb0
1567973at7742	310571_0:00385e
1567973at7742	310752_0:00404a
1567973at7742	310915_0:001ffa
1567973at7742	310915_0:0030a6
1567973at7742	32473_0:00082c
1567973at7742	32473_0:0033c3
1567973at7742	32507_0:001653
1567973at7742	32507_0:003e70
1567973at7742	32536_0:00085f
1567973at7742	33528_0:001379
1567973at7742	33528_0:003579
1567973at7742	33562_0:003dcf
1567973at7742	336983_0:001d57
1567973at7742	34773_0:002e01
1567973at7742	34773_0:005981
1567973at7742	34816_0:003dc0
1567973at7742	34816_0:0053b0
1567973at7742	34839_0:001f21
1567973at7742	34884_0:004db0
1567973at7742	34886_0:002f29
1567973at7742	35005_0:0009fe
1567973at7742	35658_0:003a76
1567973at7742	36723_0:00125d
1567973at7742	37003_0:00123d
1567973at7742	37003_0:003de7
1567973at7742	37029_0:00251b
1567973at7742	37032_0:001c7c
1567973at7742	37293_0:0041de
1567973at7742	375764_0:002b7e
1567973at7742	375764_0:0041be
1567973at7742	378071_0:003a7b
1567973at7742	379532_0:002f6b
1567973at7742	38626_0:004358
1567973at7742	38654_0:003fd5
1567973at7742	386614_0:003908
1567973at7742	38674_0:0040a8
1567973at7742	390379_0:0019bf
1567973at7742	390379_0:004b2e
1567973at7742	39432_0:000815
1567973at7742	40151_0:0033ac
1567973at7742	40690_0:000dce
1567973at7742	40690_0:004db6
1567973at7742	409849_0:0026d4
1567973at7742	409849_0:003468
1567973at7742	41426_0:0033e2
1567973at7742	41447_0:001dcc
1567973at7742	41447_0:001f85
1567973at7742	417921_0:0015f3
1567973at7742	417921_0:0032d5
1567973at7742	42100_0:00290e
1567973at7742	42254_0:00460c
1567973at7742	42514_0:002b31
1567973at7742	42514_0:003eb2
1567973at7742	42526_0:000894
1567973at7742	42526_0:0021c8
1567973at7742	433405_0:0033ae
1567973at7742	433405_0:00354b
1567973at7742	43689_0:001a07
1567973at7742	43689_0:00662f
1567973at7742	43700_0:0015eb
1567973at7742	43700_0:004fd1
1567973at7742	441366_0:002b99
1567973at7742	447135_0:0014b9
1567973at7742	447135_0:0014cb
1567973at7742	451745_0:001116
1567973at7742	451745_0:00472c
1567973at7742	452646_0:0005de
1567973at7742	452646_0:004ff5
1567973at7742	46844_0:00225c
1567973at7742	47969_0:003678
1567973at7742	47969_0:006361
1567973at7742	481459_0:0029d9
1567973at7742	481459_0:004ca0
1567973at7742	48193_0:003af8
1567973at7742	482537_0:003d39
1567973at7742	48698_0:004ddc
1567973at7742	48698_0:004e4a
1567973at7742	48699_0:001a3b
1567973at7742	48699_0:0031cc
1567973at7742	48701_0:001ceb
1567973at7742	48701_0:0033ca
1567973at7742	494514_0:0001e2
1567973at7742	50954_0:002da4
1567973at7742	51298_0:002d1b
1567973at7742	51337_0:002978
1567973at7742	51337_0:002ca2
1567973at7742	51338_0:002467
1567973at7742	52239_0:00265e
1567973at7742	52239_0:00379d
1567973at7742	52644_0:002819
1567973at7742	52670_0:0022aa
1567973at7742	52670_0:004799
1567973at7742	52904_0:000290
1567973at7742	52904_0:005251
1567973at7742	54180_0:0013de
1567973at7742	54343_0:0014f6
1567973at7742	54343_0:00311f
1567973at7742	55291_0:003885
1567973at7742	56716_0:0024d6
1567973at7742	56716_0:003592
1567973at7742	56723_0:004cd2
1567973at7742	586833_0:00293d
1567973at7742	586833_0:003c5d
1567973at7742	591936_0:001412
1567973at7742	59463_0:003c29
1567973at7742	59472_0:003991
1567973at7742	59479_0:000809
1567973at7742	59538_0:002410
1567973at7742	59729_0:003ea7
1567973at7742	59861_0:0019d9
1567973at7742	59861_0:003c27
1567973at7742	59861_0:003e4e
1567973at7742	60711_0:002158
1567973at7742	61156_0:004082
1567973at7742	61221_0:0007ac
1567973at7742	61383_0:0013d4
1567973at7742	61384_0:003b8e
1567973at7742	61388_0:001440
1567973at7742	61621_0:0046d2
1567973at7742	61622_0:000f1c
1567973at7742	61853_0:00458b
1567973at7742	63155_0:002b36
1567973at7742	63155_0:003cac
1567973at7742	64144_0:002e41
1567973at7742	64144_0:00409a
1567973at7742	64176_0:000f3b
1567973at7742	72004_0:002ed0
1567973at7742	72105_0:002b59
1567973at7742	72105_0:003d53
1567973at7742	73337_0:001190
1567973at7742	74926_0:003c25
1567973at7742	74940_0:001041
1567973at7742	74940_0:0046aa
1567973at7742	74940_0:007e7e
1567973at7742	75038_0:00238c
1567973at7742	75038_0:004430
1567973at7742	75352_0:003189
1567973at7742	75366_0:0013e5
1567973at7742	75366_0:0080b1
1567973at7742	76717_0:004d72
1567973at7742	76717_0:004d7d
1567973at7742	77115_0:000b6e
1567973at7742	77115_0:0047d9
1567973at7742	7757_0:000ef7
1567973at7742	7757_0:001a29
1567973at7742	7757_0:0030ae
1567973at7742	7757_0:004368
1567973at7742	7888_0:003c59
1567973at7742	7897_0:003941
1567973at7742	7906_0:006710
1567973at7742	7906_0:007c62
1567973at7742	7913_0:00559c
1567973at7742	7913_0:0064e6
1567973at7742	7936_0:000032
1567973at7742	7936_0:0004c7
1567973at7742	7936_0:00349a
1567973at7742	7950_0:004988
1567973at7742	7955_0:003c3b
1567973at7742	7955_0:003ce2
1567973at7742	7955_0:003e69
1567973at7742	7955_0:003ee7
1567973at7742	7955_0:004b3f
1567973at7742	7957_0:000cbc
1567973at7742	7957_0:0033a7
1567973at7742	7962_0:003cc5
1567973at7742	7962_0:00845b
1567973at7742	7962_0:008faf
1567973at7742	79684_0:0049a2
1567973at7742	7994_0:0000e3
1567973at7742	7994_0:0016a7
1567973at7742	7998_0:002aaa
1567973at7742	7998_0:0035a7
1567973at7742	8005_0:0008c8
1567973at7742	8005_0:003b22
1567973at7742	8010_0:0023bc
1567973at7742	8010_0:0050cf
1567973at7742	8017_0:003062
1567973at7742	8017_0:007f70
1567973at7742	8017_0:009013
1567973at7742	8018_0:003685
1567973at7742	8018_0:003a08
1567973at7742	8018_0:005e4f
1567973at7742	8019_0:000afb
1567973at7742	8019_0:004458
1567973at7742	8019_0:00579d
1567973at7742	8022_0:000f2d
1567973at7742	8022_0:006be2
1567973at7742	8022_0:009b49
1567973at7742	8023_0:000ab7
1567973at7742	8023_0:001ae8
1567973at7742	8023_0:008cb4
1567973at7742	8030_0:000a6b
1567973at7742	8030_0:005d09
1567973at7742	8030_0:0098ee
1567973at7742	8032_0:000fce
1567973at7742	8032_0:008586
1567973at7742	8032_0:008c00
1567973at7742	8032_0:009176
1567973at7742	8036_0:005bf2
1567973at7742	8036_0:005db0
1567973at7742	8036_0:00666b
1567973at7742	8040_0:006359
1567973at7742	8040_0:00708e
1567973at7742	8040_0:007e23
1567973at7742	80427_0:000a2e
1567973at7742	8049_0:002eba
1567973at7742	8049_0:00546e
1567973at7742	8078_0:0009df
1567973at7742	8078_0:000ac0
1567973at7742	8078_0:000b59
1567973at7742	8078_0:000cb5
1567973at7742	8078_0:00301c
1567973at7742	8081_0:002bb2
1567973at7742	8081_0:003a6e
1567973at7742	8083_0:000a59
1567973at7742	8083_0:003181
1567973at7742	8084_0:00090d
1567973at7742	8084_0:003509
1567973at7742	8090_0:002897
1567973at7742	8090_0:00398b
1567973at7742	8090_0:003c6b
1567973at7742	80966_0:000c6f
1567973at7742	80966_0:000c7e
1567973at7742	80966_0:001f41
1567973at7742	80966_0:003fde
1567973at7742	80972_0:0035ad
1567973at7742	80972_0:0035b5
1567973at7742	80972_0:00444f
1567973at7742	8103_0:002837
1567973at7742	8103_0:005399
1567973at7742	8128_0:002ed3
1567973at7742	8128_0:005af0
1567973at7742	8153_0:001be0
1567973at7742	8153_0:00239f
1567973at7742	8154_0:005c86
1567973at7742	81572_0:0048a0
1567973at7742	8167_0:00195f
1567973at7742	8167_0:003802
1567973at7742	8168_0:00209f
1567973at7742	8168_0:003761
1567973at7742	8175_0:000c46
1567973at7742	8175_0:004440
1567973at7742	8177_0:000afe
1567973at7742	8177_0:004181
1567973at7742	8187_0:002554
1567973at7742	8187_0:003f5f
1567973at7742	8208_0:0032ce
1567973at7742	8208_0:005740
1567973at7742	8218_0:000add
1567973at7742	8218_0:000c4c
1567973at7742	8218_0:000cbd
1567973at7742	8236_0:00221c
1567973at7742	8236_0:004e73
1567973at7742	8240_0:00295b
1567973at7742	8240_0:003fa1
1567973at7742	8245_0:0049f9
1567973at7742	8245_0:00508b
1567973at7742	8255_0:003a5b
1567973at7742	8255_0:003fb6
1567973at7742	8267_0:002773
1567973at7742	8267_0:00388c
1567973at7742	8355_0:006932
1567973at7742	8355_0:006b3e
1567973at7742	8364_0:0046cf
1567973at7742	8384_0:0044b8
1567973at7742	8407_0:004855
1567973at7742	8467_0:00366d
1567973at7742	8478_0:004f44
1567973at7742	8496_0:0000b6
1567973at7742	8520_0:000b28
1567973at7742	8524_0:000e1c
1567973at7742	8663_0:003817
1567973at7742	8673_0:00398d
1567973at7742	87175_0:003c00
1567973at7742	88082_0:000a43
1567973at7742	88082_0:000a5b
1567973at7742	885580_0:00290a
1567973at7742	8932_0:003b96
1567973at7742	89399_0:003fd2
1567973at7742	89462_0:00056c
1567973at7742	89673_0:0016e8
1567973at7742	90247_0:00469c
1567973at7742	90988_0:0014d3
1567973at7742	90988_0:001deb
1567973at7742	90988_0:002adb
1567973at7742	9103_0:004008
1567973at7742	9160_0:002079
1567973at7742	91951_0:0041a4
1567973at7742	9258_0:0043a8
1567973at7742	9261_0:003afe
1567973at7742	9305_0:003050
1567973at7742	93162_0:004b3d
1567973at7742	933632_0:000f21
1567973at7742	9337_0:004817
1567973at7742	9361_0:000d26
1567973at7742	9365_0:0029b8
1567973at7742	9371_0:0023cf
1567973at7742	93934_0:003e67
1567973at7742	9402_0:0002cc
1567973at7742	9407_0:000583
1567973at7742	9417_0:00209d
1567973at7742	941984_0:0021c9
1567973at7742	941984_0:0030aa
1567973at7742	9423_0:0046b0
1567973at7742	9430_0:001683
1567973at7742	9447_0:000aea
1567973at7742	94827_0:000d65
1567973at7742	9483_0:0011de
1567973at7742	94885_0:001a7d
1567973at7742	9515_0:0049f6
1567973at7742	9531_0:003200
1567973at7742	9541_0:0011e5
1567973at7742	9544_0:00129f
1567973at7742	9545_0:0023b8
1567973at7742	9565_0:0014e0
1567973at7742	9568_0:004b88
1567973at7742	95912_0:0041bf
1567973at7742	9597_0:001bb0
1567973at7742	9598_0:001d99
1567973at7742	9601_0:001aa2
1567973at7742	9606_0:00194d
1567973at7742	9606_0:001c7b
1567973at7742	9615_0:0023fd
1567973at7742	9627_0:000854
1567973at7742	9643_0:0018bf
1567973at7742	9644_0:002e62
1567973at7742	9646_0:00171a
1567973at7742	9657_0:001ea6
1567973at7742	9685_0:001934
1567973at7742	9689_0:0015d8
1567973at7742	9691_0:004d0b
1567973at7742	9694_0:00155d
1567973at7742	9696_0:001761
1567973at7742	9704_0:002578
1567973at7742	9708_0:00440b
1567973at7742	9711_0:001773
1567973at7742	9713_0:002473
1567973at7742	9715_0:003842
1567973at7742	9716_0:0042e8
1567973at7742	9720_0:004aa0
1567973at7742	9731_0:0045e1
1567973at7742	9733_0:004add
1567973at7742	9739_0:002910
1567973at7742	9749_0:003ded
1567973at7742	9755_0:0036f7
1567973at7742	9771_0:002b67
1567973at7742	9785_0:004b14
1567973at7742	9793_0:001d8b
1567973at7742	9796_0:004018
1567973at7742	9798_0:003ff2
1567973at7742	9823_0:00257d
1567973at7742	9837_0:002f09
1567973at7742	9838_0:003631
1567973at7742	9860_0:0017b4
1567973at7742	9880_0:002b58
1567973at7742	9913_0:0042cf
1567973at7742	9915_0:003fe1
1567973at7742	9925_0:00404a
1567973at7742	9940_0:00438a
1567973at7742	9974_0:004ef1
1567973at7742	9978_0:001968
1567973at7742	9986_0:001f01
1567973at7742	9994_0:001910
1567973at7742	9995_0:0032ce
1567973at7742	9999_0:004311
1742826at33208	10020_0:00458d
1742826at33208	10029_0:00088f
1742826at33208	10036_0:003c08
1742826at33208	10036_0:003cd1
1742826at33208	10041_0:002e31
1742826at33208	10041_0:004bee
1742826at33208	10047_0:004470
1742826at33208	10089_0:0043ea
1742826at33208	10090_0:004d12
1742826at33208	10093_0:003ee3
1742826at33208	10117_0:005048
1742826at33208	10141_0:003517
1742826at33208	10160_0:00049f
1742826at33208	10181_0:001796
1742826at33208	10224_0:0037b3
1742826at33208	10228_0:0010f0
1742826at33208	1026970_0:004746
1742826at33208	103372_0:0022b1
1742826at33208	1035111_0:001065
1742826at33208	103695_0:0047dc
1742826at33208	103695_0:0048c4
1742826at33208	103933_0:002b07
1742826at33208	103944_0:00375d
1742826at33208	103944_0:0049b4
1742826at33208	1041015_0:002c03
1742826at33208	104421_0:00041b
1742826at33208	104452_0:001e30
1742826at33208	104452_0:003f7d
1742826at33208	104688_0:00164a
1742826at33208	1047088_0:003478
1742826at33208	1049336_0:002115
1742826at33208	105023_0:0017c2
1742826at33208	105023_0:00491b
1742826at33208	105255_0:001c17
1742826at33208	105785_0:0013fb
1742826at33208	106582_0:004ec7
1742826at33208	106582_0:005b34
1742826at33208	106734_0:00282b
1742826at33208	108931_0:003645
1742826at33208	108931_0:0036d0
1742826at33208	109280_0:001648
1742826at33208	109280_0:0023eb
1742826at33208	109478_0:000aec
1742826at33208	109905_0:0020c1
1742826at33208	109905_0:003d42
1742826at33208	110193_0:00308d
1742826at33208	110368_0:001b99
1742826at33208	111838_0:00491d
1742826at33208	112268_0:000e05
1742826at33208	113334_0:00062c
1742826at33208	113540_0:004675
1742826at33208	113540_0:005499
1742826at33208	115081_0:0002ae
1742826at33208	115357_0:001edf
1742826at33208	1155016_0:002235
1742826at33208	116150_0:0005f6
1742826at33208	116153_0:001c00
1742826at33208	118141_0:002f96
1742826at33208	118141_0:0056b4
1742826at33208	118797_0:002727
1742826at33208	119488_0:002123
1742826at33208	119488_0:003fd8
1742826at33208	1203425_0:002da2
1742826at33208	1203425_0:003ce9
1742826at33208	121224_0:0020a9
1742826at33208	121225_0:000962
1742826at33208	1218281_0:0009b3
1742826at33208	121845_0:002927
1742826at33208	1230840_0:00357c
1742826at33208	1232801_0:00260b
1742826at33208	1234273_0:002871
1742826at33208	1234273_0:002cc8
1742826at33208	123851_0:001ee1
1742826at33208	1250792_0:001970
1742826at33208	1250792_0:001b37
1742826at33208	1250792_0:001b81
1742826at33208	1250792_0:004513
1742826at33208	125878_0:0012ae
1742826at33208	125945_0:002b39
1742826at33208	126957_0:0000ad
1742826at33208	126957_0:0003df
1742826at33208	126957_0:0003e7
1742826at33208	126957_0:0008d9
1742826at33208	126957_0:001376
1742826at33208	126957_0:001e07
1742826at33208	126957_0:001e08
1742826at33208	126957_0:002634
1742826at33208	126957_0:002e5f
1742826at33208	126957_0:002e60
